Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2001.0,,2001,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2002.0,,2002,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2003.0,,2003,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2004.0,,2004,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2005.0,,2005,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2006.0,,2006,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2007.0,,2007,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2008.0,,2008,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2009.0,,2009,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2010.0,,2010,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2011.0,0.47,2011,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2012.0,,2012,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2013.0,0.44,2013,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2014.0,,2014,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2015.0,0.26,2015,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2016.0,,2016,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2017.0,0.33,2017,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2019.0,0.21,2019,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),218.0,Ecuador,2013.0,2.68197,2013,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),218.0,Ecuador,2014.0,2.52955,2014,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),218.0,Ecuador,2020.0,2.026,2020,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,GERD from 2014,,,CA,,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),218.0,Ecuador,2021.0,2.964,2021,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,GERD from 2014,,,CA,,G,,PERCENT
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),218.0,Ecuador,2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,V,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),218.0,Ecuador,2020.0,5.0,2020,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),218.0,Ecuador,2022.0,5.0,2022,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.c,14.c.1,ER_UNCLOS_RATACC,Score for the ratification of and accession to UNCLOS and its two implementing agreements (%),218.0,Ecuador,2021.0,100.0,2020-2021,,,,,"Division for Ocean Affairs and the Law of the Sea, Office of Legal Affairs, United Nations Secretariat",,,,,C,,G,,PERCENT
14.0,14.c,14.c.1,ER_UNCLOS_IMPLE,Score for the implementation of UNCLOS and its two implementing agreements (%),218.0,Ecuador,2021.0,57.0,2020-2021,,,,,"Division for Ocean Affairs and the Law of the Sea, Office of Legal Affairs, United Nations Secretariat",,,,,C,,G,,PERCENT
,,,,,,,,,,,,,,,,,,,,,,,
