Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),862.0,Venezuela (Bolivarian Republic of),2022.0,59.40437,2022,,59.40437,59.40437,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",862.0,Venezuela (Bolivarian Republic of),2018.0,2.0,2018,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",862.0,Venezuela (Bolivarian Republic of),2020.0,,2020,,,,,,,NaN = A figure was not provided,,,,O,G,,NUMBER
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",862.0,Venezuela (Bolivarian Republic of),2022.0,4.0,2022,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2000.0,,2000,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2001.0,,2001,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2002.0,,2002,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2003.0,,2003,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2004.0,,2004,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2005.0,,2005,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2006.0,,2006,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2007.0,,2007,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2008.0,,2008,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2009.0,,2009,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2010.0,,2010,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2011.0,,2011,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2012.0,,2012,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2013.0,,2013,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2014.0,,2014,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2015.0,,2015,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2016.0,,2016,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2017.0,,2017,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,862.0,Venezuela (Bolivarian Republic of),2019.0,,2019,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),862.0,Venezuela (Bolivarian Republic of),2018.0,0.066,2018,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),862.0,Venezuela (Bolivarian Republic of),2019.0,0.054,2019,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),862.0,Venezuela (Bolivarian Republic of),2018.0,4.0,2018,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),862.0,Venezuela (Bolivarian Republic of),2020.0,5.0,2020,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),862.0,Venezuela (Bolivarian Republic of),2022.0,5.0,2022,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.c,14.c.1,ER_UNCLOS_RATACC,Score for the ratification of and accession to UNCLOS and its two implementing agreements (%),862.0,Venezuela (Bolivarian Republic of),2023.0,0.0,2022-2023,,,,,"Division for Ocean Affairs and the Law of the Sea, Office of Legal Affairs, United Nations Secretariat",,,,,C,,G,,PERCENT
14.0,14.c,14.c.1,ER_UNCLOS_IMPLE,Score for the implementation of UNCLOS and its two implementing agreements (%),862.0,Venezuela (Bolivarian Republic of),2023.0,,2022-2023,,,,,"Division for Ocean Affairs and the Law of the Sea, Office of Legal Affairs, United Nations Secretariat",,"In line with the methodology established for indicator 14.c.1, missing or “N/A” responses have not been included as part of the overall score calculation.",,,C,,G,,PERCENT
,,,,,,,,,,,,,,,,,,,,,,,
