Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2009.0,12.0,2009,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2010.0,14.0,2010,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2011.0,15.0,2011,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2012.0,12.0,2012,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2013.0,12.0,2013,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2014.0,13.0,2014,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2015.0,13.0,2015,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2016.0,16.0,2016,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2017.0,20.0,2017,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2018.0,20.0,2018,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2019.0,22.0,2019,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2020.0,21.0,2020,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2021.0,24.0,2021,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Lower Chamber or Unicameral, Data valid as of 1 Jan of given year, figures correspond to the number of seats filled in parliament at the given time.",,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2022.0,25.0,2022,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Lower Chamber or Unicameral, Data valid as of 1 Jan of given year, figures correspond to the number of seats filled in parliament at the given time.",,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),858.0,Uruguay,2023.0,26.0,2023,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Lower Chamber or Unicameral, Data valid as of 1 Jan of given year, figures correspond to the number of seats filled in parliament at the given time.",,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLNT,Current number of seats in national parliaments (number),858.0,Uruguay,2021.0,99.0,2021,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Bicameral: Lower chamber (House of Representatives), Data valid as of 1 Jan of given year",,,C,,G,BOTHSEX,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLNT,Current number of seats in national parliaments (number),858.0,Uruguay,2022.0,99.0,2022,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Bicameral: Lower chamber (House of Representatives), Data valid as of 1 Jan of given year",,,C,,G,BOTHSEX,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLNT,Current number of seats in national parliaments (number),858.0,Uruguay,2023.0,99.0,2023,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Bicameral: Lower chamber (House of Representatives), Data valid as of 1 Jan of given year",,,C,,G,BOTHSEX,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2000.0,12.12,2000,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2001.0,12.12,2001,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2002.0,12.12,2002,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2003.0,12.12,2003,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2004.0,12.12,2004,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2005.0,12.12,2005,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2006.0,11.11,2006,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2007.0,11.11,2007,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2008.0,12.12,2008,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2009.0,12.12,2009,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2010.0,14.14,2010,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2011.0,15.15,2011,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2012.0,12.12,2012,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2013.0,12.12,2013,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2014.0,13.13,2014,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2015.0,13.13,2015,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2016.0,16.16,2016,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2017.0,20.2,2017,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2018.0,20.2,2018,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2019.0,22.22,2019,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2020.0,21.21,2020,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2021.0,24.24,2021,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2022.0,25.25,2022,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),858.0,Uruguay,2023.0,26.26,2023,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),858.0,Uruguay,2016.0,26.13308,2016,,,,,Administrative data on 2015 election results. Data provided by the National Statistical Office. Compiled by ECLAC Division for Gender Affairs and UN Women.,,,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),858.0,Uruguay,2021.0,31.6723,2021,,,,,Administrative data on 2020 election results. Data provided by the National Statistical Office. Compiled by ECLAC Division for Gender Affairs and UN Women.,,,,,C,,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2000.0,36.49,2000,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2001.0,33.35,2001,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2002.0,32.69,2002,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2003.0,30.61,2003,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2004.0,31.76,2004,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2005.0,35.41,2005,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2006.0,36.43,2006,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2007.0,41.73,2007,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2008.0,41.66,2008,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2009.0,42.18,2009,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2010.0,45.05,2010,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2011.0,31.94,2011,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2012.0,34.45,2012,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2013.0,32.87,2013,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2014.0,30.98,2014,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2015.0,32.76,2015,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2016.0,33.06,2016,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2017.0,34.58,2017,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2018.0,35.92,2018,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2019.0,35.67,2019,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2020.0,38.74,2020,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL_19ICLS,Proportion of women in managerial positions - 19th ICLS (%),858.0,Uruguay,2021.0,39.19,2021,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2001.0,15.09,2001,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2002.0,13.71,2002,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2003.0,13.26,2003,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2004.0,11.39,2004,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2005.0,17.28,2005,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2006.0,13.72,2006,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2007.0,22.12,2007,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2008.0,17.88,2008,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2009.0,22.52,2009,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2010.0,23.65,2010,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2011.0,31.24,2011,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2012.0,36.47,2012,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2013.0,34.18,2013,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2014.0,31.8,2014,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2015.0,34.01,2015,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2016.0,33.67,2016,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2017.0,35.05,2017,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2018.0,37.27,2018,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2019.0,36.51,2019,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2020.0,39.88,2020,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN_19ICLS,Proportion of women in senior and middle management positions - 19th ICLS (%),858.0,Uruguay,2021.0,39.82,2021,,,,,LFS - Continous Household Survey,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,,C,A,G,FEMALE,PERCENT
5.0,5.6,5.6.2,SH_LGR_ACSRHE,"Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education (%)",858.0,Uruguay,2022.0,97.0,2022,,,,,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development. ",,,,,C,,G,,PERCENT
5.0,5.6,5.6.2,SH_LGR_ACSRHEC1,"(S.1.C.1) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 1: Maternity Care (%)",858.0,Uruguay,2022.0,100.0,2022,,,,,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development. ",,,,,C,,G,,PERCENT
5.0,5.6,5.6.2,SH_LGR_ACSRHEC10,"(S.4.C.10) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 10: HIV Counselling and Test Services",858.0,Uruguay,2022.0,100.0,2022,,,,,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development. ",,,,,C,,G,,PERCENT
5.0,5.6,5.6.2,SH_LGR_ACSRHEC11,"(S.4.C.11) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 11: HIV Treatment and Care Services (%)",858.0,Uruguay,2022.0,100.0,2022,,,,,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development. ",,,,,C,,G,,PERCENT
